Timestamp,SessionID,Time,Passed,RoomNumber,Level
11/13/2025 19:46:18,LOCAL_638986598331015270,27.62,TRUE,4,
11/13/2025 19:59:13,LOCAL_638986607518147500,0.02,TRUE,1,
11/13/2025 19:59:36,LOCAL_638986607518147500,23.82,TRUE,2,
11/13/2025 20:01:16,LOCAL_638986608756774860,0.02,TRUE,1,
11/13/2025 20:01:42,LOCAL_638986608756774860,25.68,TRUE,2,
11/13/2025 20:05:53,LOCAL_638986611519032200,0.02,TRUE,1,
11/13/2025 20:06:14,LOCAL_638986611519032200,21.26,TRUE,2,
11/13/2025 20:08:12,LOCAL_638986612910585350,0.02,TRUE,1,
11/13/2025 20:09:05,LOCAL_638986613443758020,0.02,TRUE,1,
11/13/2025 20:09:35,LOCAL_638986613443758020,30.14,TRUE,2,
11/13/2025 20:11:51,LOCAL_638986614758094350,34.02,TRUE,1,
11/13/2025 20:13:21,LOCAL_638986615990900610,0.02,TRUE,1,
11/13/2025 20:14:14,LOCAL_638986616529001950,0.02,TRUE,1,
11/13/2025 20:14:58,LOCAL_638986616529001950,44.84,TRUE,2,
11/13/2025 20:15:44,LOCAL_638986616529001950,45.52,TRUE,3,
11/13/2025 20:16:19,LOCAL_638986616529001950,35,TRUE,4,
11/13/2025 20:16:51,LOCAL_638986616529001950,32.66,TRUE,5,
11/13/2025 20:17:39,LOCAL_638986616529001950,47.7,TRUE,6,
11/13/2025 20:18:14,LOCAL_638986616529001950,34.76,TRUE,7,
11/13/2025 20:19:05,LOCAL_638986619439529360,0.02,TRUE,1,
11/13/2025 20:19:35,LOCAL_638986619439529360,30.78,TRUE,2,
11/13/2025 20:19:58,LOCAL_638986619439529360,22.54,TRUE,3,
11/13/2025 20:20:26,LOCAL_638986619439529360,28.62,TRUE,4,
11/13/2025 20:20:56,LOCAL_638986619439529360,29.16,TRUE,5,
11/13/2025 21:08:52,LOCAL_638986649310906240,0.02,TRUE,1,
11/13/2025 21:09:21,LOCAL_638986649310906240,29.02,TRUE,2,
11/13/2025 21:10:01,LOCAL_638986649310906240,40.16,TRUE,3,
11/13/2025 21:43:29,LOCAL_638986670052819213,0.02,TRUE,1,
11/13/2025 21:43:58,LOCAL_638986670052819213,30.04,TRUE,2,
11/13/2025 21:44:29,LOCAL_638986670052819213,31.2,TRUE,3,
11/13/2025 21:44:56,LOCAL_638986670052819213,26.38,TRUE,4,
11/13/2025 21:45:18,LOCAL_638986670052819213,22.58,TRUE,5,
11/13/2025 21:45:37,LOCAL_638986670052819213,18.56,TRUE,6,
11/13/2025 21:45:48,LOCAL_638986670052819213,11.28,FALSE,7,
11/14/2025 11:07:20,LOCAL_638987152378185874,0.02,TRUE,1,
11/14/2025 11:16:16,LOCAL_638987157736767731,0.02,TRUE,1,
11/14/2025 11:18:37,LOCAL_638987159155420318,0.02,TRUE,1,
11/14/2025 11:18:58,LOCAL_638987159362998982,0.02,TRUE,1,
11/14/2025 11:19:23,LOCAL_638987159613892899,0.02,TRUE,1,
11/14/2025 11:44:50,LOCAL_638987174880255956,0.02,TRUE,1,
11/14/2025 11:56:44,LOCAL_638987182022736111,0.02,TRUE,1,
11/14/2025 11:57:06,LOCAL_638987182243493280,0.02,TRUE,1,
11/14/2025 11:58:03,LOCAL_638987182810094704,0.02,TRUE,1,
11/14/2025 12:04:30,LOCAL_638987186683836390,0.02,TRUE,1,
11/14/2025 12:07:48,LOCAL_638987188662860561,0.02,TRUE,1,
11/14/2025 12:11:40,LOCAL_638987190983884921,0.02,TRUE,1,
11/14/2025 12:20:17,LOCAL_638987196150534025,0.02,TRUE,1,
11/14/2025 12:34:54,LOCAL_638987204919315036,0.02,TRUE,1,
11/14/2025 12:35:35,LOCAL_638987205323735146,0.02,TRUE,1,
11/14/2025 12:35:54,LOCAL_638987205514080304,0.02,TRUE,1,
11/14/2025 12:36:27,LOCAL_638987205735605430,11.5,FALSE,1,
11/14/2025 12:37:11,LOCAL_638987206290415201,0.02,TRUE,1,
11/14/2025 12:38:56,LOCAL_638987207344524821,0.02,TRUE,1,
11/14/2025 12:39:19,LOCAL_638987207574130486,0.02,TRUE,1,
11/14/2025 12:40:44,LOCAL_638987208419010106,0.02,TRUE,1,
11/14/2025 22:32:18,LOCAL_638987563400836191,0.02,TRUE,1,
11/14/2025 22:35:05,LOCAL_638987565073370097,0.02,TRUE,1,
11/14/2025 22:38:04,LOCAL_638987566862479708,0.02,TRUE,1,
11/14/2025 22:41:16,LOCAL_638987568780839226,0.02,TRUE,1,
11/14/2025 22:41:40,LOCAL_638987568780839226,24.4,TRUE,2,
11/14/2025 22:50:59,LOCAL_638987574618935079,0.02,TRUE,1,
11/15/2025 3:11:14,LOCAL_638987730735282502,0.02,TRUE,1,
11/15/2025 3:15:14,LOCAL_638987733143668242,0.02,TRUE,1,
11/15/2025 3:19:46,LOCAL_638987735859359087,0.02,TRUE,1,
11/15/2025 3:20:16,LOCAL_638987735859359087,30.42,TRUE,2,
11/15/2025 3:20:51,LOCAL_638987735859359087,35.3,TRUE,3,
11/15/2025 3:20:58,LOCAL_638987735859359087,6.68,TRUE,4,
11/15/2025 3:22:41,LOCAL_638987737611477738,0.02,TRUE,1,
11/15/2025 3:23:22,LOCAL_638987737611477738,41.12,TRUE,2,
11/15/2025 3:24:53,LOCAL_638987738934136576,0.02,TRUE,1,
11/15/2025 3:25:21,LOCAL_638987738934136576,27.64,TRUE,2,
11/15/2025 3:25:41,LOCAL_638987738934136576,20.54,FALSE,3,
11/15/2025 3:26:21,LOCAL_638987739810422793,0.02,TRUE,1,
11/15/2025 3:27:19,LOCAL_638987740389048661,0.02,TRUE,1,
11/15/2025 3:27:26,LOCAL_638987740464130177,0.02,TRUE,1,
11/15/2025 3:32:00,LOCAL_638987743199185217,0.02,TRUE,1,
11/15/2025 3:32:28,LOCAL_638987743222713539,26.46,TRUE,1,
11/15/2025 11:47:06,LOCAL_638988040229155033,0.02,TRUE,1,
11/15/2025 11:47:12,LOCAL_638988040313583135,0.02,TRUE,1,
11/15/2025 11:50:41,LOCAL_638988042405405659,0.02,TRUE,1,
11/15/2025 11:55:10,LOCAL_638988045095804151,0.02,TRUE,1,
11/15/2025 11:56:03,LOCAL_638988045624717029,0.02,TRUE,1,
11/15/2025 11:57:05,LOCAL_638988046236253744,0.02,TRUE,1,
11/15/2025 11:57:53,LOCAL_638988046726275049,0.02,TRUE,1,
11/15/2025 12:09:44,LOCAL_638988053810004991,0.02,TRUE,1,
11/15/2025 12:10:02,LOCAL_638988053810004991,17.7,FALSE,2,
11/15/2025 12:11:57,LOCAL_638988055169903976,1.74,TRUE,1,
11/15/2025 12:12:43,LOCAL_638988055169903976,46.82,TRUE,2,
11/15/2025 12:13:23,LOCAL_638988056031852228,1.32,TRUE,1,
11/15/2025 12:13:48,LOCAL_638988056031852228,24.94,TRUE,2,
11/15/2025 12:14:18,LOCAL_638988056031852228,30.5,TRUE,3,
11/15/2025 12:18:19,LOCAL_638988058964093867,0.02,TRUE,1,
11/15/2025 12:18:54,LOCAL_638988059308210513,0.02,TRUE,1,
11/15/2025 12:19:17,LOCAL_638988059542108593,0.02,TRUE,1,
11/15/2025 12:19:38,LOCAL_638988059542108593,21.34,TRUE,2,
11/15/2025 12:19:55,LOCAL_638988059542108593,16.36,FALSE,3,
11/15/2025 12:22:14,LOCAL_638988061342710504,2.08,TRUE,1,
11/15/2025 12:24:11,LOCAL_638988062514702734,0,TRUE,1,
11/15/2025 12:26:39,LOCAL_638988063987806772,0,TRUE,1,
11/15/2025 12:27:09,LOCAL_638988064296140690,1.76,TRUE,1,
11/15/2025 12:27:53,LOCAL_638988064733044357,1.48,TRUE,1,
11/15/2025 12:28:17,LOCAL_638988064733044357,24.12,TRUE,2,
11/15/2025 12:28:22,LOCAL_638988064733044357,5.24,TRUE,3,
11/15/2025 12:28:43,LOCAL_638988064733044357,20.34,TRUE,4,
11/15/2025 12:32:48,LOCAL_638988067645548038,0.02,TRUE,1,
11/15/2025 12:33:13,LOCAL_638988067645548038,25.9,FALSE,2,
11/15/2025 12:37:18,LOCAL_638988070386257760,1.32,TRUE,1,
11/15/2025 12:37:44,LOCAL_638988070386257760,26.04,TRUE,2,
11/15/2025 12:40:03,LOCAL_638988072030167635,1.28,TRUE,1,
11/15/2025 12:40:30,LOCAL_638988072030167635,27.62,TRUE,2,
11/15/2025 12:44:04,LOCAL_638988074408607612,0.02,TRUE,1,
11/15/2025 12:44:23,LOCAL_638988074408607612,18,FALSE,2,
11/15/2025 12:45:06,LOCAL_638988074619027884,18.3,FALSE,1,
11/15/2025 12:53:02,LOCAL_638988079787673837,0.02,TRUE,1,
11/15/2025 12:55:00,LOCAL_638988080868652752,0.02,TRUE,1,
11/15/2025 12:55:26,LOCAL_638988080868652752,26.16,FALSE,2,
11/15/2025 12:55:30,LOCAL_638988081272610473,0.02,TRUE,1,
11/15/2025 12:59:24,LOCAL_638988083399238146,20.66,TRUE,2,
11/15/2025 12:59:47,LOCAL_638988083399238146,23.06,FALSE,3,
11/15/2025 13:18:14,LOCAL_638988094805552428,0.02,TRUE,1,
11/15/2025 13:18:23,LOCAL_638988094805552428,10.02,TRUE,2,
11/15/2025 13:19:29,LOCAL_638988095562469809,0.02,TRUE,1,
11/15/2025 13:25:13,LOCAL_638988099096397431,0.02,TRUE,1,
11/15/2025 13:28:27,LOCAL_638988100709629487,27.42,TRUE,1,
11/15/2025 13:30:50,LOCAL_638988101978845122,41.88,TRUE,1,
11/15/2025 13:36:07,LOCAL_638988105641504562,0.02,TRUE,1,
11/15/2025 13:41:09,LOCAL_638988108191937967,47.16,TRUE,1,
11/15/2025 13:43:34,LOCAL_638988109884548405,22.36,FALSE,1,
11/15/2025 14:58:37,LOCAL_638988155159311906,0.02,TRUE,1,
11/15/2025 14:59:29,LOCAL_638988155688078525,0.02,TRUE,1,
11/15/2025 15:39:31,LOCAL_638988179577402657,0.02,TRUE,1,
11/15/2025 15:40:03,LOCAL_638988179577402657,32.32,FALSE,2,
11/15/2025 23:04:05,LOCAL_638988446323280643,0.02,TRUE,1,
11/15/2025 23:04:26,LOCAL_638988446529562630,0.02,TRUE,1,
11/15/2025 23:06:02,LOCAL_638988447494636390,0.02,TRUE,1,
11/15/2025 23:06:25,LOCAL_638988447722225020,0.02,TRUE,1,
11/16/2025 2:03:50,LOCAL_638988554314563615,0.02,TRUE,1,
11/16/2025 2:06:18,LOCAL_638988555804375169,0.02,TRUE,1,
11/16/2025 2:06:45,LOCAL_638988555804375169,26.82,TRUE,2,
11/16/2025 14:38:37,LOCAL_638989007162918438,1.3,TRUE,1,
11/16/2025 14:44:14,LOCAL_638989010414082167,0.02,TRUE,1,
11/16/2025 14:55:47,LOCAL_638989017466228551,1.48,TRUE,1,
11/16/2025 15:00:38,LOCAL_638989020379753120,0,TRUE,1,
11/16/2025 15:01:02,LOCAL_638989020616159858,0,TRUE,1,
11/16/2025 15:01:12,LOCAL_638989020713603154,0,TRUE,1,
11/16/2025 15:01:30,LOCAL_638989020898612701,0,TRUE,1,
11/16/2025 15:01:42,LOCAL_638989021020514799,0,TRUE,1,
11/16/2025 15:02:12,LOCAL_638989021319084826,0,TRUE,1,
11/16/2025 15:04:27,LOCAL_638989022664164939,0,TRUE,1,
11/16/2025 15:06:10,LOCAL_638989023699845403,1.12,TRUE,1,
11/16/2025 15:06:34,LOCAL_638989023699845403,23.82,TRUE,2,
11/16/2025 15:08:20,LOCAL_638989025003642014,1.08,TRUE,1,
11/16/2025 15:08:47,LOCAL_638989025003642014,27.08,TRUE,2,
11/16/2025 15:11:02,LOCAL_638989026619344256,1.8,TRUE,1,
11/16/2025 15:11:57,LOCAL_638989026619344256,35.54,TRUE,2,
11/16/2025 15:14:21,LOCAL_638989028608880245,0,TRUE,1,
11/16/2025 15:14:46,LOCAL_638989028859665672,1.12,TRUE,1,
11/16/2025 15:15:14,LOCAL_638989028859665672,28.42,TRUE,2,
11/16/2025 15:17:36,LOCAL_638989030552712886,0,TRUE,1,
11/16/2025 15:20:30,LOCAL_638989032302723983,1.16,TRUE,1,
11/16/2025 15:21:00,LOCAL_638989032302723983,29.84,TRUE,2,
11/16/2025 15:22:24,LOCAL_638989033442626154,1.26,TRUE,1,
11/16/2025 15:22:47,LOCAL_638989033442626154,22.56,TRUE,2,
11/16/2025 15:23:15,LOCAL_638989033442626154,28.62,TRUE,3,
11/16/2025 15:25:06,LOCAL_638989035063241461,0,TRUE,1,
11/16/2025 15:25:41,LOCAL_638989035405796842,0,TRUE,1,
11/16/2025 15:26:34,LOCAL_638989035939118664,0,TRUE,1,
11/16/2025 15:27:34,LOCAL_638989036539327384,0,TRUE,1,
11/16/2025 15:28:07,LOCAL_638989036870475901,0,TRUE,1,
11/16/2025 15:28:27,LOCAL_638989037074831564,0,TRUE,1,
11/16/2025 15:30:00,LOCAL_638989037991970400,0,TRUE,1,
11/16/2025 15:30:20,LOCAL_638989038193810815,0,TRUE,1,
11/16/2025 15:30:37,LOCAL_638989038371242631,0,TRUE,1,
11/16/2025 15:31:44,LOCAL_638989039037680146,0,TRUE,1,
11/16/2025 15:33:49,LOCAL_638989040286874021,0,TRUE,1,
11/16/2025 15:37:08,LOCAL_638989042277694624,0,TRUE,1,
11/16/2025 15:39:33,LOCAL_638989043726782886,0,TRUE,1,
11/16/2025 15:44:39,LOCAL_638989046788727023,0,TRUE,1,
11/16/2025 15:47:00,LOCAL_638989048200310136,0,TRUE,1,
11/16/2025 15:47:11,LOCAL_638989048308034802,0,TRUE,1,
11/16/2025 15:48:25,LOCAL_638989049051731503,1.42,TRUE,1,
11/16/2025 15:49:48,LOCAL_638989049881104768,0,TRUE,1,
11/16/2025 15:51:35,LOCAL_638989050947592171,0,TRUE,1,
11/16/2025 15:51:57,LOCAL_638989051170424580,0,TRUE,1,
11/16/2025 15:53:30,LOCAL_638989052099781302,0,TRUE,1,
11/16/2025 15:57:01,LOCAL_638989054202771570,0,TRUE,1,
11/16/2025 15:58:16,LOCAL_638989054963205858,0,TRUE,1,
11/16/2025 15:58:35,LOCAL_638989055153745952,0,TRUE,1,
11/16/2025 15:59:05,LOCAL_638989055445557208,0,TRUE,1,
11/16/2025 16:03:27,LOCAL_638989058060745187,0,TRUE,1,
11/16/2025 16:04:30,LOCAL_638989058699763180,1.68,TRUE,1,
11/16/2025 16:04:43,LOCAL_638989058784376956,4.4,TRUE,1,
11/16/2025 16:04:49,LOCAL_638989058850656389,6.02,TRUE,1,
11/16/2025 16:05:05,LOCAL_638989058945932058,8.88,TRUE,1,
11/16/2025 16:05:27,LOCAL_638989058945932058,22.38,TRUE,2,
11/16/2025 16:08:12,LOCAL_638989060921328325,0,TRUE,1,
11/16/2025 16:09:02,LOCAL_638989061418501929,0,TRUE,1,
11/16/2025 16:09:17,LOCAL_638989061519093927,6,TRUE,1,
11/16/2025 16:09:23,LOCAL_638989061587791369,7.5,TRUE,1,
11/16/2025 16:13:46,LOCAL_638989064246789947,0,TRUE,1,
11/16/2025 16:14:30,LOCAL_638989064699328607,1.74,TRUE,1,
11/16/2025 16:24:42,LOCAL_638989064699328607,27.2,TRUE,2,
11/16/2025 16:25:13,LOCAL_638989064699328607,24.04,TRUE,3,
11/16/2025 16:25:31,LOCAL_638989064699328607,18.9,TRUE,4,
11/16/2025 16:26:36,LOCAL_638989071536284387,90.48,TRUE,1,
11/16/2025 16:27:10,LOCAL_638989072293011598,0,TRUE,1,
11/16/2025 16:27:24,LOCAL_638989072446016139,1.32,TRUE,1,
11/16/2025 16:27:48,LOCAL_638989072446016139,23.62,TRUE,2,
11/16/2025 16:28:12,LOCAL_638989072446016139,23.8,TRUE,3,
11/16/2025 16:28:19,LOCAL_638989072446016139,6.84,TRUE,4,
11/16/2025 16:30:11,LOCAL_638989074110534169,0,TRUE,1,
11/16/2025 16:30:23,LOCAL_638989074237697304,1.14,TRUE,1,
11/16/2025 16:30:49,LOCAL_638989074237697304,25.1,TRUE,2,
11/16/2025 16:30:55,LOCAL_638989074237697304,6.1,TRUE,3,
11/16/2025 16:35:59,BUILD_638989077593444390,2,TRUE,1,
11/16/2025 16:36:25,BUILD_638989077593444390,25.98,TRUE,2,
11/16/2025 16:36:48,BUILD_638989077593444390,23.38,TRUE,3,
11/16/2025 16:37:08,BUILD_638989077593444390,19.76,TRUE,4,
11/16/2025 16:38:14,BUILD_638989078906488862,130.94,TRUE,1,
11/16/2025 16:41:31,LOCAL_638989080911005054,3.12,TRUE,1,
11/16/2025 16:41:36,LOCAL_638989080966212399,7.64,TRUE,1,
11/16/2025 16:41:39,LOCAL_638989080993094037,9.56,TRUE,1,
11/16/2025 16:41:42,LOCAL_638989081021535172,11.48,TRUE,1,
11/16/2025 16:41:45,LOCAL_638989081048887171,13.16,TRUE,1,
11/16/2025 16:42:56,LOCAL_638989081764460570,3,TRUE,1,
11/16/2025 16:42:58,LOCAL_638989081785096203,4.16,TRUE,1,
11/16/2025 16:43:00,LOCAL_638989081799407126,5.02,TRUE,1,
11/16/2025 16:43:02,LOCAL_638989081819972264,6.44,TRUE,1,
11/16/2025 16:43:03,LOCAL_638989081833546049,7.02,TRUE,1,
11/16/2025 17:24:45,LOCAL_638989106842696836,0.02,TRUE,1,
11/16/2025 17:27:02,LOCAL_638989108216000668,0.02,TRUE,1,
11/16/2025 17:27:28,LOCAL_638989108216000668,26.42,TRUE,2,
11/16/2025 17:34:25,LOCAL_638989112644576970,0.02,TRUE,1,
11/16/2025 17:34:54,LOCAL_638989112644576970,29.48,TRUE,2,
11/16/2025 18:55:02,LOCAL_638989161019498969,0.02,TRUE,1,
11/16/2025 18:56:56,LOCAL_638989162163757534,0.02,TRUE,1,
11/16/2025 19:00:19,LOCAL_638989164194777389,0.02,TRUE,1,
11/16/2025 20:31:14,LOCAL_638989218750402935,0.02,TRUE,1,
11/16/2025 20:31:59,LOCAL_638989219203587260,0.02,TRUE,1,
11/16/2025 20:54:30,LOCAL_638989232699774836,0,TRUE,1,
11/16/2025 20:57:45,LOCAL_638989234658838636,0,TRUE,1,
11/16/2025 20:58:06,LOCAL_638989234868181495,0,TRUE,1,
11/16/2025 20:58:54,LOCAL_638989235347333744,0,TRUE,1,
11/16/2025 21:00:13,LOCAL_638989236137771528,0,TRUE,1,
11/16/2025 21:00:41,LOCAL_638989236427011986,0,TRUE,1,
11/16/2025 21:09:03,LOCAL_638989241436464392,0,TRUE,1,
11/16/2025 21:10:01,LOCAL_638989242028010852,1.24,TRUE,1,
11/16/2025 21:22:18,LOCAL_638989249391412211,2.94,TRUE,1,
11/16/2025 21:27:10,LOCAL_638989252313985718,7.94,TRUE,1,
11/16/2025 21:28:05,LOCAL_638989252864882985,5.4,TRUE,1,
11/16/2025 21:28:59,LOCAL_638989253403798023,0,TRUE,1,
11/16/2025 21:35:32,LOCAL_638989257331492171,0,TRUE,1,
11/16/2025 21:39:13,LOCAL_638989259544212749,0,TRUE,1,
11/16/2025 21:39:38,LOCAL_638989259793737885,0,TRUE,1,
11/16/2025 21:42:17,LOCAL_638989261384043662,0,TRUE,1,
11/16/2025 21:46:38,LOCAL_638989263992214170,0,TRUE,1,
11/16/2025 21:47:09,LOCAL_638989264305952666,0,TRUE,1,
11/16/2025 21:56:31,LOCAL_638989269918411559,3.06,TRUE,1,
11/16/2025 21:56:51,LOCAL_638989269918411559,20.7,TRUE,2,
11/16/2025 21:57:27,LOCAL_638989269918411559,36.36,TRUE,3,
11/16/2025 21:58:52,LOCAL_638989271337333016,2.1,TRUE,1,
11/16/2025 21:59:16,LOCAL_638989271337333016,23.96,TRUE,2,
11/16/2025 21:59:42,LOCAL_638989271835083977,50.46,TRUE,1,
11/16/2025 22:00:10,LOCAL_638989271835083977,27.7,TRUE,2,
11/16/2025 22:03:08,LOCAL_638989273890462686,2.8,TRUE,1,
11/16/2025 22:14:05,LOCAL_638989280435249221,235.38,TRUE,1,
11/16/2025 22:14:43,LOCAL_638989280435249221,37.82,TRUE,2,
11/16/2025 22:15:19,LOCAL_638989280435249221,35.96,TRUE,3,
11/16/2025 22:15:43,LOCAL_638989280435249221,24.68,TRUE,4,
11/16/2025 22:16:13,LOCAL_638989280435249221,29.5,TRUE,5,
11/16/2025 22:20:20,LOCAL_638989284185130004,7,TRUE,1,
11/16/2025 22:20:46,LOCAL_638989284445311847,9.24,TRUE,1,
11/16/2025 22:21:34,LOCAL_638989284445311847,47.86,TRUE,2,
11/16/2025 23:11:50,LOCAL_638989314984391226,0.02,TRUE,1,
11/16/2025 23:11:56,LOCAL_638989314984391226,6.36,TRUE,2,
11/16/2025 23:12:20,LOCAL_638989315108324410,17.86,FALSE,1,
11/16/2025 23:15:22,LOCAL_638989317108827125,0.02,TRUE,1,
11/16/2025 23:15:57,LOCAL_638989317108827125,35.08,TRUE,2,
11/16/2025 23:16:24,LOCAL_638989317108827125,26.46,TRUE,3,
11/16/2025 23:16:48,LOCAL_638989317108827125,23.88,TRUE,4,
11/16/2025 23:17:12,LOCAL_638989317108827125,24.64,TRUE,5,
11/16/2025 23:17:20,LOCAL_638989318394046854,0.02,TRUE,1,
11/16/2025 23:17:22,LOCAL_638989317108827125,9.76,FALSE,6,
11/16/2025 23:22:39,LOCAL_638989321586297758,0.02,TRUE,1,
11/16/2025 23:24:25,LOCAL_638989322532659582,2.76,TRUE,1,
11/16/2025 23:25:10,LOCAL_638989323097463886,0.02,TRUE,1,
11/16/2025 23:25:52,LOCAL_638989323410168624,0,TRUE,1,
11/16/2025 23:26:02,LOCAL_638989323510323329,3.12,TRUE,1,
11/16/2025 23:26:09,LOCAL_638989323685912960,0.02,TRUE,1,
11/16/2025 23:29:03,LOCAL_638989325314789026,3.8,TRUE,1,
11/16/2025 23:29:31,LOCAL_638989325314789026,27.86,TRUE,2,
11/16/2025 23:35:24,LOCAL_638989329122165281,2.2,TRUE,1,
11/16/2025 23:36:53,LOCAL_638989330009172677,0,TRUE,1,
11/16/2025 23:37:07,LOCAL_638989330154220051,4.46,TRUE,1,
11/16/2025 23:40:17,LOCAL_638989332053089529,2.36,TRUE,1,
11/16/2025 23:53:38,LOCAL_638989340064821052,3,TRUE,1,
11/16/2025 23:59:50,LOCAL_638989343785064585,0,TRUE,1,
11/17/2025 0:07:15,LOCAL_638989348235857809,2.82,TRUE,1,
11/17/2025 0:09:17,LOCAL_638989349554128886,5.52,TRUE,1,
11/17/2025 0:09:39,LOCAL_638989349774529806,4.66,TRUE,1,
11/17/2025 0:12:17,LOCAL_638989351251534398,2.48,TRUE,1,
11/17/2025 0:13:52,LOCAL_638989352305362624,8.52,TRUE,1,
11/17/2025 0:14:29,LOCAL_638989352305362624,37.36,TRUE,2,
11/17/2025 0:17:10,LOCAL_638989354188529277,2.46,TRUE,1,
11/17/2025 0:20:21,LOCAL_638989356190748534,8.32,TRUE,1,
11/17/2025 0:21:29,LOCAL_638989356776078895,2.6,TRUE,1,
11/17/2025 0:22:59,LOCAL_638989357771409616,6.74,TRUE,1,
11/17/2025 0:24:21,LOCAL_638989358598619308,3.64,TRUE,1,
11/17/2025 0:24:50,LOCAL_638989358885120140,4.52,TRUE,1,
11/17/2025 0:25:16,LOCAL_638989358885120140,25.7,TRUE,2,
11/17/2025 0:26:02,LOCAL_638989359504567623,0.02,TRUE,1,
11/17/2025 0:26:22,LOCAL_638989359504567623,19.58,FALSE,2,
11/17/2025 0:27:40,LOCAL_638989360471036860,0.02,TRUE,1,
11/17/2025 0:27:59,LOCAL_638989360677820122,0.02,TRUE,1,
11/17/2025 0:31:33,LOCAL_638989362808287353,2.34,TRUE,1,
11/17/2025 0:35:35,LOCAL_638989365228513701,2.04,TRUE,1,
